================================================================================
CRAWLER V2
================================================================================
Fuente: Asociación de Instituciones Financieras de Microfinanzas de Bolivia
URL configurada: https://asofinbolivia.com/
Timeout HTTP: 15 s
Pausa HTTP:   aleatoria 0.30s - 0.90s
Verificación TLS: activa


Resolución de fuente:
  Original: https://asofinbolivia.com/
  Utilizada: https://asofinbolivia.com/
  Fallback: no
  Intentos: 1
    - usable         | HTTP=200 | https://asofinbolivia.com/

URL de trabajo: https://asofinbolivia.com/
Seeds: 12
Máx páginas: 350
Máx archivos: 1000
Máx profundidad: 4
Sitemaps: inactivo

[ASOFIN] t= 228.3s | pag=134 | files= 102 | data=  2 | req= 134 | rej=   0 | cola=  97 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-149/
[ASOFIN] t= 229.8s | pag=135 | files= 103 | data=  2 | req= 135 | rej=   0 | cola=  96 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-148/
[ASOFIN] t= 231.6s | pag=136 | files= 104 | data=  2 | req= 136 | rej=   0 | cola=  95 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-147/
[ASOFIN] t= 233.3s | pag=137 | files= 105 | data=  2 | req= 137 | rej=   0 | cola=  94 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-146/
[ASOFIN] t= 235.2s | pag=138 | files= 106 | data=  2 | req= 138 | rej=   0 | cola=  93 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-145/
[ASOFIN] t= 237.1s | pag=139 | files= 107 | data=  2 | req= 139 | rej=   0 | cola=  92 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-144/
[ASOFIN] t= 239.0s | pag=140 | files= 108 | data=  2 | req= 140 | rej=   0 | cola=  91 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-143/
[ASOFIN] t= 240.3s | pag=141 | files= 109 | data=  2 | req= 141 | rej=   0 | cola=  90 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-142/
[ASOFIN] t= 241.9s | pag=142 | files= 110 | data=  2 | req= 142 | rej=   0 | cola=  89 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-141/
[ASOFIN] t= 243.3s | pag=143 | files= 111 | data=  2 | req= 143 | rej=   0 | cola=  88 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-140/
[ASOFIN] t= 244.8s | pag=144 | files= 112 | data=  2 | req= 144 | rej=   0 | cola=  87 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-139/
[ASOFIN] t= 246.3s | pag=145 | files= 113 | data=  2 | req= 145 | rej=   0 | cola=  86 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-138/
[ASOFIN] t= 248.0s | pag=146 | files= 114 | data=  2 | req= 146 | rej=   0 | cola=  85 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-137/
[ASOFIN] t= 249.5s | pag=147 | files= 115 | data=  2 | req= 147 | rej=   0 | cola=  84 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-136/
[ASOFIN] t= 251.1s | pag=148 | files= 116 | data=  2 | req= 148 | rej=   0 | cola=  83 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-135/
[ASOFIN] t= 252.7s | pag=149 | files= 117 | data=  2 | req= 149 | rej=   0 | cola=  82 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-134/
[ASOFIN] t= 254.3s | pag=150 | files= 118 | data=  2 | req= 150 | rej=   0 | cola=  81 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-133/
[ASOFIN] t= 256.0s | pag=151 | files= 119 | data=  2 | req= 151 | rej=   0 | cola=  80 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-132/
[ASOFIN] t= 258.6s | pag=152 | files= 120 | data=  2 | req= 152 | rej=   0 | cola=  79 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-131/
[ASOFIN] t= 260.3s | pag=153 | files= 121 | data=  2 | req= 153 | rej=   0 | cola=  78 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-130/
[ASOFIN] t= 262.1s | pag=154 | files= 122 | data=  2 | req= 154 | rej=   0 | cola=  77 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-129/
[ASOFIN] t= 263.6s | pag=155 | files= 123 | data=  2 | req= 155 | rej=   0 | cola=  76 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-128/
[ASOFIN] t= 265.2s | pag=156 | files= 124 | data=  2 | req= 156 | rej=   0 | cola=  75 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-127/
[ASOFIN] t= 267.1s | pag=157 | files= 125 | data=  2 | req= 157 | rej=   0 | cola=  74 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-126/
[ASOFIN] t= 268.8s | pag=158 | files= 126 | data=  2 | req= 158 | rej=   0 | cola=  73 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-125/
[ASOFIN] t= 270.3s | pag=159 | files= 127 | data=  2 | req= 159 | rej=   0 | cola=  72 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-124/
[ASOFIN] t= 271.6s | pag=160 | files= 128 | data=  2 | req= 160 | rej=   0 | cola=  71 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-123/
[ASOFIN] t= 273.3s | pag=161 | files= 129 | data=  2 | req= 161 | rej=   0 | cola=  70 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-122/
[ASOFIN] t= 274.9s | pag=162 | files= 130 | data=  2 | req= 162 | rej=   0 | cola=  69 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-121/
[ASOFIN] t= 276.6s | pag=163 | files= 131 | data=  2 | req= 163 | rej=   0 | cola=  68 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-120/
[ASOFIN] t= 278.5s | pag=164 | files= 132 | data=  2 | req= 164 | rej=   0 | cola=  67 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-119/
[ASOFIN] t= 279.9s | pag=165 | files= 133 | data=  2 | req= 165 | rej=   0 | cola=  66 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-118/
[ASOFIN] t= 281.5s | pag=166 | files= 134 | data=  2 | req= 166 | rej=   0 | cola=  65 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-117/
[ASOFIN] t= 283.3s | pag=167 | files= 135 | data=  2 | req= 167 | rej=   0 | cola=  64 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-116/
[ASOFIN] t= 284.9s | pag=168 | files= 136 | data=  2 | req= 168 | rej=   0 | cola=  63 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-115/
[ASOFIN] t= 286.6s | pag=169 | files= 137 | data=  2 | req= 169 | rej=   0 | cola=  62 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-114/
[ASOFIN] t= 287.9s | pag=170 | files= 138 | data=  2 | req= 170 | rej=   0 | cola=  61 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-113/
[ASOFIN] t= 289.8s | pag=171 | files= 139 | data=  2 | req= 171 | rej=   0 | cola=  60 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-112/
[ASOFIN] t= 291.2s | pag=172 | files= 140 | data=  2 | req= 172 | rej=   0 | cola=  59 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-111/
[ASOFIN] t= 292.7s | pag=173 | files= 141 | data=  2 | req= 173 | rej=   0 | cola=  58 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-110/
[ASOFIN] t= 294.3s | pag=174 | files= 142 | data=  2 | req= 174 | rej=   0 | cola=  57 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-109/
[ASOFIN] t= 296.2s | pag=175 | files= 143 | data=  2 | req= 175 | rej=   0 | cola=  56 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-108/
[ASOFIN] t= 297.6s | pag=176 | files= 144 | data=  2 | req= 176 | rej=   0 | cola=  55 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-107/
[ASOFIN] t= 299.1s | pag=177 | files= 145 | data=  2 | req= 177 | rej=   0 | cola=  54 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-106/
[ASOFIN] t= 300.9s | pag=178 | files= 146 | data=  2 | req= 178 | rej=   0 | cola=  53 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-105/
[ASOFIN] t= 302.3s | pag=179 | files= 147 | data=  2 | req= 179 | rej=   0 | cola=  52 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-104/
[ASOFIN] t= 304.1s | pag=180 | files= 148 | data=  2 | req= 180 | rej=   0 | cola=  51 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-103/
[ASOFIN] t= 305.5s | pag=181 | files= 149 | data=  2 | req= 181 | rej=   0 | cola=  50 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-102/
[ASOFIN] t= 307.3s | pag=182 | files= 150 | data=  2 | req= 182 | rej=   0 | cola=  49 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-101/
[ASOFIN] t= 309.0s | pag=183 | files= 151 | data=  2 | req= 183 | rej=   0 | cola=  48 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-100/
[ASOFIN] t= 310.9s | pag=184 | files= 152 | data=  2 | req= 184 | rej=   0 | cola=  47 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-99/
[ASOFIN] t= 312.8s | pag=185 | files= 153 | data=  2 | req= 185 | rej=   0 | cola=  46 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-98/
[ASOFIN] t= 314.4s | pag=186 | files= 154 | data=  2 | req= 186 | rej=   0 | cola=  45 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-97/
[ASOFIN] t= 316.1s | pag=187 | files= 155 | data=  2 | req= 187 | rej=   0 | cola=  44 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-96/
[ASOFIN] t= 318.5s | pag=188 | files= 156 | data=  2 | req= 188 | rej=   0 | cola=  43 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-95/
[ASOFIN] t= 320.2s | pag=189 | files= 157 | data=  2 | req= 189 | rej=   0 | cola=  42 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-94/
[ASOFIN] t= 322.0s | pag=190 | files= 158 | data=  2 | req= 190 | rej=   0 | cola=  41 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-93/
[ASOFIN] t= 323.6s | pag=191 | files= 159 | data=  2 | req= 191 | rej=   0 | cola=  40 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-92/
[ASOFIN] t= 325.3s | pag=192 | files= 160 | data=  2 | req= 192 | rej=   0 | cola=  39 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-91/
[ASOFIN] t= 327.3s | pag=193 | files= 161 | data=  2 | req= 193 | rej=   0 | cola=  38 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-90/
[ASOFIN] t= 328.8s | pag=194 | files= 162 | data=  2 | req= 194 | rej=   0 | cola=  37 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-89/
[ASOFIN] t= 330.2s | pag=195 | files= 163 | data=  2 | req= 195 | rej=   0 | cola=  36 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-88/
[ASOFIN] t= 331.9s | pag=196 | files= 164 | data=  2 | req= 196 | rej=   0 | cola=  35 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-87/
[ASOFIN] t= 333.6s | pag=197 | files= 165 | data=  2 | req= 197 | rej=   0 | cola=  34 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-86/
[ASOFIN] t= 335.0s | pag=198 | files= 166 | data=  2 | req= 198 | rej=   0 | cola=  33 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-85/
[ASOFIN] t= 336.6s | pag=199 | files= 167 | data=  2 | req= 199 | rej=   0 | cola=  32 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-84/
[ASOFIN] t= 338.4s | pag=200 | files= 168 | data=  2 | req= 200 | rej=   0 | cola=  31 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-83/
[ASOFIN] t= 339.8s | pag=201 | files= 169 | data=  2 | req= 201 | rej=   0 | cola=  30 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-82/
[ASOFIN] t= 341.2s | pag=202 | files= 170 | data=  2 | req= 202 | rej=   0 | cola=  29 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-81/
[ASOFIN] t= 342.9s | pag=203 | files= 171 | data=  2 | req= 203 | rej=   0 | cola=  28 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-80/
[ASOFIN] t= 344.5s | pag=204 | files= 172 | data=  2 | req= 204 | rej=   0 | cola=  27 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-79/
[ASOFIN] t= 345.9s | pag=205 | files= 173 | data=  2 | req= 205 | rej=   0 | cola=  26 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-78/
[ASOFIN] t= 348.4s | pag=206 | files= 174 | data=  2 | req= 206 | rej=   0 | cola=  25 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-77/
[ASOFIN] t= 350.2s | pag=207 | files= 175 | data=  2 | req= 207 | rej=   0 | cola=  24 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-76/
[ASOFIN] t= 351.7s | pag=208 | files= 176 | data=  2 | req= 208 | rej=   0 | cola=  23 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-75/
[ASOFIN] t= 353.2s | pag=209 | files= 177 | data=  2 | req= 209 | rej=   0 | cola=  22 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-74/
[ASOFIN] t= 354.5s | pag=210 | files= 178 | data=  2 | req= 210 | rej=   0 | cola=  21 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-73/
[ASOFIN] t= 355.9s | pag=211 | files= 179 | data=  2 | req= 211 | rej=   0 | cola=  20 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-72/
[ASOFIN] t= 357.5s | pag=212 | files= 180 | data=  2 | req= 212 | rej=   0 | cola=  19 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-71/
[ASOFIN] t= 359.1s | pag=213 | files= 181 | data=  2 | req= 213 | rej=   0 | cola=  18 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-70/
[ASOFIN] t= 360.7s | pag=214 | files= 182 | data=  2 | req= 214 | rej=   0 | cola=  17 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-69/
[ASOFIN] t= 362.2s | pag=215 | files= 183 | data=  2 | req= 215 | rej=   0 | cola=  16 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-67/
[ASOFIN] t= 363.9s | pag=216 | files= 184 | data=  2 | req= 216 | rej=   0 | cola=  15 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-66/
[ASOFIN] t= 365.9s | pag=217 | files= 185 | data=  2 | req= 217 | rej=   0 | cola=  14 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-65/
[ASOFIN] t= 367.4s | pag=218 | files= 186 | data=  2 | req= 218 | rej=   0 | cola=  13 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-64/
[ASOFIN] t= 369.2s | pag=219 | files= 187 | data=  2 | req= 219 | rej=   0 | cola=  12 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-63/
[ASOFIN] t= 370.6s | pag=220 | files= 188 | data=  2 | req= 220 | rej=   0 | cola=  11 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-62/
[ASOFIN] t= 372.0s | pag=221 | files= 189 | data=  2 | req= 221 | rej=   0 | cola=  10 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-61/
[ASOFIN] t= 373.5s | pag=222 | files= 190 | data=  2 | req= 222 | rej=   0 | cola=   9 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-60/
[ASOFIN] t= 375.2s | pag=223 | files= 191 | data=  2 | req= 223 | rej=   0 | cola=   8 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-59/
[ASOFIN] t= 377.8s | pag=224 | files= 192 | data=  2 | req= 224 | rej=   0 | cola=   7 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-57/
[ASOFIN] t= 379.4s | pag=225 | files= 193 | data=  2 | req= 225 | rej=   0 | cola=   6 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-56/
[ASOFIN] t= 381.2s | pag=226 | files= 194 | data=  2 | req= 226 | rej=   0 | cola=   5 | prio= 2 | https://asofinbolivia.com/index.php/2022/03/11/no-55/
[ASOFIN] t= 382.6s | pag=227 | files= 195 | data=  2 | req= 227 | rej=   0 | cola=   4 | prio= 5 | https://www.asofinbolivia.com/index.php/indicadores-financieros-2
[ASOFIN] t= 385.5s | pag=227 | files= 195 | data=  2 | req= 228 | rej=   0 | cola=   3 | prio= 5 | https://www.asofinbolivia.com/index.php/indicadores-sociales
[ASOFIN] t= 388.4s | pag=227 | files= 195 | data=  2 | req= 229 | rej=   0 | cola=   2 | prio= 5 | https://www.asofinbolivia.com/index.php/cobertura-paf
[ASOFIN] t= 391.6s | pag=227 | files= 195 | data=  2 | req= 230 | rej=   0 | cola=   1 | prio= 5 | https://www.asofinbolivia.com/index.php/benchmarking
[ASOFIN] t= 394.8s | pag=227 | files= 195 | data=  2 | req= 231 | rej=   0 | cola=   0 | prio=12 | https://asofinbolivia.com/index.php/category/documentos/page/2/
[ASOFIN] t= 397.3s | pag=228 | files= 195 | data=  2 | req= 232 | rej=   0 | cola=   0 | prio=12 | https://asofinbolivia.com/index.php/category/documentos/page/3/
[ASOFIN] t= 398.9s | pag=229 | files= 195 | data=  2 | req= 233 | rej=   0 | cola=   0 | prio=12 | https://asofinbolivia.com/index.php/category/documentos/page/4/
[ASOFIN] HTTP TOTAL | requests=235 | GET=235 | HEAD=0
[ASOFIN] PAGINACION RESULTADO | familias=2 | productivas=1 | estancadas=1 | saltadas=0
[ASOFIN] DEDUPE RESULTADO | grupos=0 | recursos=0 | confirmados=0 | diferentes=0 | inconclusos=0 | eliminados=0 | requests_extra=0
[ASOFIN] BUDGET | req=234 | utiles=197 | rechazados=0 | sin_valor=7

================================================================================
RESULTADO
================================================================================
Fuente:              asofin
Páginas visitadas:   230
Archivos encontrados:  195
Datasets web:         2
Errores:              0
Sondeos API fallidos: 0
Motivo de parada:     frontier_exhausted
Duración:             400.31 s
Sitemaps procesados:  0
URLs por sitemap:     0
URLs sitemap en cola: 0

Formatos:
  - PDF    : 195

JSON: C:\Ultimo Semestre 7\trabajo\DATAX\team crawler\crawler_asfi\Crawler_BCB\crawler_v2\output\asofin.json

Trazabilidad:
  Ejecución: 293
  Estado:    PROCESSED
  Base:      C:\Ultimo Semestre 7\trabajo\DATAX\team crawler\crawler_asfi\Crawler_BCB\crawler_v2\trace\crawler_trace.sqlite
